Date,Close
1/11/2016 16:00:00,25.62
1/12/2016 16:00:00,25.58
1/13/2016 16:00:00,25.46
1/14/2016 16:00:00,25.89
1/15/2016 16:00:00,25.65
1/19/2016 16:00:00,26.04
1/20/2016 16:00:00,25.58
1/21/2016 16:00:00,26.07
1/22/2016 16:00:00,26.52
1/25/2016 16:00:00,26.41
1/26/2016 16:00:00,26.72
1/27/2016 16:00:00,26.78
1/28/2016 16:00:00,26.81
1/29/2016 16:00:00,27.21
2/1/2016 16:00:00,27.3
2/2/2016 16:00:00,27.21
2/3/2016 16:00:00,27.71
2/4/2016 16:00:00,27.57
2/5/2016 16:00:00,27.83
2/8/2016 16:00:00,28.01
2/9/2016 16:00:00,27.66
2/10/2016 16:00:00,27.49
2/11/2016 16:00:00,27.33
2/12/2016 16:00:00,27.52
2/16/2016 16:00:00,27.66
2/17/2016 16:00:00,27.65
2/18/2016 16:00:00,27.92
2/19/2016 16:00:00,27.6
2/22/2016 16:00:00,27.82
2/23/2016 16:00:00,27.73
2/24/2016 16:00:00,28
2/25/2016 16:00:00,28.2
2/26/2016 16:00:00,28.02
2/29/2016 16:00:00,27.89
3/1/2016 16:00:00,28.22
3/2/2016 16:00:00,28.44
3/3/2016 16:00:00,28.67
3/4/2016 16:00:00,28.63
3/7/2016 16:00:00,28.78
3/8/2016 16:00:00,28.75
3/9/2016 16:00:00,28.66
3/10/2016 16:00:00,28.91
3/11/2016 16:00:00,28.95
3/14/2016 16:00:00,28.92
3/15/2016 16:00:00,29.07
3/16/2016 16:00:00,29.26
3/17/2016 16:00:00,29.52
3/18/2016 16:00:00,29.1
3/21/2016 16:00:00,29.37
3/22/2016 16:00:00,29.15
3/23/2016 16:00:00,29.09
3/24/2016 16:00:00,29.34
3/28/2016 16:00:00,29.49
3/29/2016 16:00:00,29.77
3/30/2016 16:00:00,29.71
3/31/2016 16:00:00,29.56
4/1/2016 16:00:00,29.47
4/4/2016 16:00:00,29.7
4/5/2016 16:00:00,29.58
4/6/2016 16:00:00,29.16
4/7/2016 16:00:00,29.12
4/8/2016 16:00:00,29.06
4/11/2016 16:00:00,28.97
4/12/2016 16:00:00,29.18
4/13/2016 16:00:00,28.87
4/14/2016 16:00:00,29
4/15/2016 16:00:00,29.04
4/18/2016 16:00:00,29.17
4/19/2016 16:00:00,29.37
4/20/2016 16:00:00,29.22
4/21/2016 16:00:00,28.57
4/22/2016 16:00:00,28.73
4/25/2016 16:00:00,28.84
4/26/2016 16:00:00,28.75
4/27/2016 16:00:00,29.22
4/28/2016 16:00:00,29.16
4/29/2016 16:00:00,29.3
5/2/2016 16:00:00,29.51
5/3/2016 16:00:00,29.37
5/4/2016 16:00:00,29.34
5/5/2016 16:00:00,29.24
5/6/2016 16:00:00,29.43
5/9/2016 16:00:00,29.33
5/10/2016 16:00:00,29.67
5/11/2016 16:00:00,29.57
5/12/2016 16:00:00,29.85
5/13/2016 16:00:00,29.55
5/16/2016 16:00:00,29.64
5/17/2016 16:00:00,29.52
5/18/2016 16:00:00,29.02
5/19/2016 16:00:00,29.01
5/20/2016 16:00:00,29.02
5/23/2016 16:00:00,28.92
5/24/2016 16:00:00,29.06
5/25/2016 16:00:00,29.15
5/26/2016 16:00:00,29.31
5/27/2016 16:00:00,29.43
5/31/2016 16:00:00,29.55
6/1/2016 16:00:00,29.23
6/2/2016 16:00:00,29.31
6/3/2016 16:00:00,29.59
6/6/2016 16:00:00,29.69
6/7/2016 16:00:00,30.03
6/8/2016 16:00:00,30.08
6/9/2016 16:00:00,30.26
6/10/2016 16:00:00,30.44
6/13/2016 16:00:00,30.33
6/14/2016 16:00:00,30.47
6/15/2016 16:00:00,30.41
6/16/2016 16:00:00,30.56
6/17/2016 16:00:00,30.74
6/20/2016 16:00:00,30.78
6/21/2016 16:00:00,31
6/22/2016 16:00:00,31.17
6/23/2016 16:00:00,31.61
6/24/2016 16:00:00,31.33
6/27/2016 16:00:00,31.72
6/28/2016 16:00:00,31.71
6/29/2016 16:00:00,32.1
6/30/2016 16:00:00,32.61
7/1/2016 16:00:00,32.81
7/5/2016 16:00:00,32.72
7/6/2016 16:00:00,32.53
7/7/2016 16:00:00,32.53
7/8/2016 16:00:00,32.16
7/11/2016 16:00:00,32.08
7/12/2016 16:00:00,32.01
7/13/2016 16:00:00,32.14
7/14/2016 16:00:00,32.28
7/15/2016 16:00:00,32.37
7/18/2016 16:00:00,32.34
7/19/2016 16:00:00,32.28
7/20/2016 16:00:00,32.23
7/21/2016 16:00:00,32.09
7/22/2016 16:00:00,32.53
7/25/2016 16:00:00,32.41
7/26/2016 16:00:00,31.98
7/27/2016 16:00:00,32.27
7/28/2016 16:00:00,32.13
7/29/2016 16:00:00,32.67
8/2/2016 16:00:00,32.57
8/3/2016 16:00:00,32.56
8/4/2016 16:00:00,32.51
8/5/2016 16:00:00,32.57
8/8/2016 16:00:00,32.4
8/9/2016 16:00:00,32.51
8/10/2016 16:00:00,32.6
8/11/2016 16:00:00,32.75
8/12/2016 16:00:00,32.66
8/15/2016 16:00:00,32.47
8/16/2016 16:00:00,31.67
8/17/2016 16:00:00,31.59
8/18/2016 16:00:00,31.24
8/19/2016 16:00:00,30.95
8/22/2016 16:00:00,30.87
8/23/2016 16:00:00,30.83
8/24/2016 16:00:00,30.84
8/25/2016 16:00:00,31
8/26/2016 16:00:00,30.7
8/29/2016 16:00:00,30.94
8/30/2016 16:00:00,30.86
8/31/2016 16:00:00,30.85
9/1/2016 16:00:00,30.91
9/2/2016 16:00:00,30.9
9/6/2016 16:00:00,31.12
9/7/2016 16:00:00,31.15
9/8/2016 16:00:00,31.09
9/9/2016 16:00:00,29.97
9/12/2016 16:00:00,30.72
9/13/2016 16:00:00,30.17
9/14/2016 16:00:00,30.1
9/15/2016 16:00:00,30.53
9/16/2016 16:00:00,30.34
9/19/2016 16:00:00,30.23
9/20/2016 16:00:00,30.16
9/21/2016 16:00:00,30.62
9/22/2016 16:00:00,31.03
9/23/2016 16:00:00,31.15
9/26/2016 16:00:00,31.05
9/27/2016 16:00:00,31.29
9/28/2016 16:00:00,30.83
9/29/2016 16:00:00,30.74
9/30/2016 16:00:00,30.65
10/3/2016 16:00:00,30.77
10/4/2016 16:00:00,30.11
10/5/2016 16:00:00,29.55
10/6/2016 16:00:00,29.52
10/7/2016 16:00:00,29.33
10/10/2016 16:00:00,29.44
10/11/2016 16:00:00,29.51
10/12/2016 16:00:00,29.68
10/13/2016 16:00:00,29.71
10/14/2016 16:00:00,29.6
10/17/2016 16:00:00,29.64
10/18/2016 16:00:00,29.7
10/19/2016 16:00:00,29.72
10/20/2016 16:00:00,29.17
10/21/2016 16:00:00,28.29
10/24/2016 16:00:00,27.82
10/25/2016 16:00:00,27.7
10/26/2016 16:00:00,27.49
10/27/2016 16:00:00,27.56
10/28/2016 16:00:00,27.55
10/31/2016 16:00:00,27.77
11/1/2016 16:00:00,27.59
11/2/2016 16:00:00,27.45
11/3/2016 16:00:00,27.64
11/4/2016 16:00:00,27.55
11/7/2016 16:00:00,27.78
11/8/2016 16:00:00,27.92
11/9/2016 16:00:00,28.26
11/10/2016 16:00:00,27.6
11/11/2016 16:00:00,27.55
11/14/2016 16:00:00,27.27
11/15/2016 16:00:00,27.75
11/16/2016 16:00:00,28.04
11/17/2016 16:00:00,28.23
11/18/2016 16:00:00,28.35
11/21/2016 16:00:00,28.48
11/22/2016 16:00:00,29.09
11/23/2016 16:00:00,29.23
11/25/2016 16:00:00,29.59
11/28/2016 16:00:00,29.84
11/29/2016 16:00:00,29.8
11/30/2016 16:00:00,29.15
12/1/2016 16:00:00,29.34
12/2/2016 16:00:00,29.14
12/5/2016 16:00:00,29.15
12/6/2016 16:00:00,29.7
12/7/2016 16:00:00,30.53
12/8/2016 16:00:00,30.5
12/9/2016 16:00:00,30.47
12/12/2016 16:00:00,31.03
12/13/2016 16:00:00,31.21
12/14/2016 16:00:00,31.02
12/15/2016 16:00:00,31.32
12/16/2016 16:00:00,31.45
12/19/2016 16:00:00,31.79
12/20/2016 16:00:00,32.05
12/21/2016 16:00:00,31.97
12/22/2016 16:00:00,32.24
12/23/2016 16:00:00,32.25
12/27/2016 16:00:00,32.19
12/28/2016 16:00:00,32.09
12/29/2016 16:00:00,32.2
12/30/2016 16:00:00,32.1
1/3/2017 16:00:00,32.47
1/4/2017 16:00:00,32.28
1/5/2017 16:00:00,32.19
1/6/2017 16:00:00,31.18
1/9/2017 16:00:00,30.79
1/10/2017 16:00:00,30.8
1/11/2017 16:00:00,30.65
1/12/2017 16:00:00,30.95
1/13/2017 16:00:00,30.91
1/17/2017 16:00:00,31.03
1/18/2017 16:00:00,30.79
1/19/2017 16:00:00,30.94
1/20/2017 16:00:00,31.28
1/23/2017 16:00:00,31.7
1/24/2017 16:00:00,31.21
1/25/2017 16:00:00,31.24
1/26/2017 16:00:00,31.52
1/27/2017 16:00:00,31.7
1/30/2017 16:00:00,31.56
1/31/2017 16:00:00,31.82
2/1/2017 16:00:00,31.74
2/2/2017 16:00:00,31.08
2/3/2017 16:00:00,31.13
2/6/2017 16:00:00,30.99
2/7/2017 16:00:00,31.03
2/8/2017 16:00:00,31.1
2/9/2017 16:00:00,31.18
2/10/2017 16:00:00,31.23
2/13/2017 16:00:00,30.68
2/14/2017 16:00:00,30.75
2/15/2017 16:00:00,31.03
2/16/2017 16:00:00,31.13
2/17/2017 16:00:00,31.3
2/21/2017 16:00:00,31.49
2/22/2017 16:00:00,31.39
2/23/2017 16:00:00,31.66
2/24/2017 16:00:00,31.97
2/27/2017 16:00:00,31.56
2/28/2017 16:00:00,31.54
3/1/2017 16:00:00,31.73
3/2/2017 16:00:00,31.75
3/3/2017 16:00:00,31.7
3/6/2017 16:00:00,31.67
3/7/2017 16:00:00,31.61
3/8/2017 16:00:00,31.52
3/9/2017 16:00:00,31.65
3/10/2017 16:00:00,31.96
3/13/2017 16:00:00,31.98
3/14/2017 16:00:00,31.76
3/15/2017 16:00:00,32.14
3/16/2017 16:00:00,32.03
3/17/2017 16:00:00,32.16
3/20/2017 16:00:00,32.01
3/21/2017 16:00:00,31.76
3/22/2017 16:00:00,31.43
3/23/2017 16:00:00,31.43
3/24/2017 16:00:00,31.46
3/27/2017 16:00:00,31.31
3/28/2017 16:00:00,31.36
3/29/2017 16:00:00,31.28
3/30/2017 16:00:00,31.52
3/31/2017 16:00:00,31.36
4/3/2017 16:00:00,31.37
4/4/2017 16:00:00,31.46
4/5/2017 16:00:00,31.33
4/6/2017 16:00:00,30.64
4/7/2017 16:00:00,30.63
4/10/2017 16:00:00,30.47
4/11/2017 16:00:00,30.42
4/12/2017 16:00:00,30.61
4/13/2017 16:00:00,30.4
4/17/2017 16:00:00,30.41
4/18/2017 16:00:00,30.38
4/19/2017 16:00:00,30.38
4/20/2017 16:00:00,30.46
4/21/2017 16:00:00,30.13
4/24/2017 16:00:00,30.2
4/25/2017 16:00:00,30.14
4/26/2017 16:00:00,30.52
4/27/2017 16:00:00,30.12
4/28/2017 16:00:00,29.91
5/1/2017 16:00:00,29.51
5/2/2017 16:00:00,29.4
5/3/2017 16:00:00,28.98
5/4/2017 16:00:00,28.69
5/5/2017 16:00:00,29.1
5/8/2017 16:00:00,29.11
5/9/2017 16:00:00,28.84
5/10/2017 16:00:00,29.02
5/11/2017 16:00:00,29.01
5/12/2017 16:00:00,29.05
5/15/2017 16:00:00,29.12
5/16/2017 16:00:00,28.82
5/17/2017 16:00:00,28.27
5/18/2017 16:00:00,28.64
5/19/2017 16:00:00,28.86
5/22/2017 16:00:00,28.87
5/23/2017 16:00:00,28.91
5/24/2017 16:00:00,28.79
5/25/2017 16:00:00,28.85
5/26/2017 16:00:00,28.77
5/30/2017 16:00:00,29.09
5/31/2017 16:00:00,29.08
6/1/2017 16:00:00,29.33
6/2/2017 16:00:00,29.33
6/5/2017 16:00:00,29.29
6/6/2017 16:00:00,29.23
6/7/2017 16:00:00,29.25
6/8/2017 16:00:00,29.06
6/9/2017 16:00:00,29.27
6/12/2017 16:00:00,29.49
6/13/2017 16:00:00,29.19
6/14/2017 16:00:00,29.22
6/15/2017 16:00:00,29.31
6/16/2017 16:00:00,29.4
6/19/2017 16:00:00,29.37
6/20/2017 16:00:00,29.18
6/21/2017 16:00:00,28.79
6/22/2017 16:00:00,28.75
6/23/2017 16:00:00,28.64
6/26/2017 16:00:00,28.79
6/27/2017 16:00:00,28.45
6/28/2017 16:00:00,28.63
6/29/2017 16:00:00,28.39
6/30/2017 16:00:00,28.47
7/3/2017 16:00:00,28.76
7/5/2017 16:00:00,28.77
7/6/2017 16:00:00,28.06
7/7/2017 16:00:00,27.91
7/10/2017 16:00:00,27.8
7/11/2017 16:00:00,27.62
7/12/2017 16:00:00,27.8
7/13/2017 16:00:00,27.33
7/14/2017 16:00:00,27.4
7/17/2017 16:00:00,27.46
7/18/2017 16:00:00,27.16
7/19/2017 16:00:00,27.27
7/20/2017 16:00:00,27.56
7/21/2017 16:00:00,27.55
7/24/2017 16:00:00,27.34
7/25/2017 16:00:00,27.33
7/26/2017 16:00:00,28.7
7/27/2017 16:00:00,29.74
7/28/2017 16:00:00,29.43
7/31/2017 16:00:00,29.43
8/1/2017 16:00:00,29.34
8/2/2017 16:00:00,28.88
8/3/2017 16:00:00,28.89
8/4/2017 16:00:00,29
8/7/2017 16:00:00,29.07
8/8/2017 16:00:00,28.95
8/9/2017 16:00:00,28.95
8/10/2017 16:00:00,28.82
8/11/2017 16:00:00,28.75
8/14/2017 16:00:00,29.06
8/15/2017 16:00:00,28.8
8/16/2017 16:00:00,28.85
8/17/2017 16:00:00,28.38
8/18/2017 16:00:00,28.2
8/21/2017 16:00:00,28.36
8/22/2017 16:00:00,28.66
8/23/2017 16:00:00,28.62
8/24/2017 16:00:00,28.44
8/25/2017 16:00:00,28.67
8/28/2017 16:00:00,28.63
8/29/2017 16:00:00,28.57
8/30/2017 16:00:00,28.43
8/31/2017 16:00:00,28.27
9/1/2017 16:00:00,28.29
9/5/2017 16:00:00,27.99
9/6/2017 16:00:00,27.6
9/7/2017 16:00:00,26.87
9/8/2017 16:00:00,26.86
9/11/2017 16:00:00,26.97
9/12/2017 16:00:00,27.37
9/13/2017 16:00:00,27.58
9/14/2017 16:00:00,27.41
9/15/2017 16:00:00,28
9/18/2017 16:00:00,28.24
9/19/2017 16:00:00,28.84
9/20/2017 16:00:00,29
9/21/2017 16:00:00,28.84
9/22/2017 16:00:00,29.12
9/25/2017 16:00:00,29.52
9/26/2017 16:00:00,29.22
9/27/2017 16:00:00,29.26
9/28/2017 16:00:00,29.46
9/29/2017 16:00:00,29.56
10/2/2017 16:00:00,29.52
10/3/2017 16:00:00,29.8
10/4/2017 16:00:00,29.81
10/5/2017 16:00:00,29.82
10/6/2017 16:00:00,29.12
10/9/2017 16:00:00,28.9
10/10/2017 16:00:00,29.06
10/11/2017 16:00:00,28.82
10/12/2017 16:00:00,27.06
10/13/2017 16:00:00,26.94
10/16/2017 16:00:00,27.3
10/17/2017 16:00:00,27.34
10/18/2017 16:00:00,26.95
10/19/2017 16:00:00,26.93
10/20/2017 16:00:00,26.82
10/23/2017 16:00:00,26.6
10/24/2017 16:00:00,26.31
10/25/2017 16:00:00,25.27
10/26/2017 16:00:00,25.42
10/27/2017 16:00:00,25.64
10/30/2017 16:00:00,25.31
10/31/2017 16:00:00,25.4
11/1/2017 16:00:00,25.32
11/2/2017 16:00:00,25.03
11/3/2017 16:00:00,25.13
11/6/2017 16:00:00,24.8
11/7/2017 16:00:00,24.96
11/8/2017 16:00:00,25.24
11/9/2017 16:00:00,25.66
11/10/2017 16:00:00,25.83
11/13/2017 16:00:00,25.79
11/14/2017 16:00:00,25.45
11/15/2017 16:00:00,25.52
11/16/2017 16:00:00,26.05
11/17/2017 16:00:00,26.04
11/20/2017 16:00:00,26.14
11/21/2017 16:00:00,25.91
11/22/2017 16:00:00,26.32
11/24/2017 13:00:00,26.27
11/27/2017 16:00:00,26.17
11/28/2017 16:00:00,26.73
11/29/2017 16:00:00,27.53
11/30/2017 16:00:00,27.46
12/1/2017 16:00:00,27.55
12/4/2017 16:00:00,28.13
12/5/2017 16:00:00,27.58
12/6/2017 16:00:00,27.25
12/7/2017 16:00:00,27.3
12/8/2017 16:00:00,27.72
12/11/2017 16:00:00,27.85
12/12/2017 16:00:00,28.75
12/13/2017 16:00:00,28.71
12/14/2017 16:00:00,28.48
12/15/2017 16:00:00,28.86
12/18/2017 16:00:00,29.03
12/19/2017 16:00:00,28.72
12/20/2017 16:00:00,29.09
12/21/2017 16:00:00,29.34
12/22/2017 16:00:00,29.39
12/26/2017 16:00:00,29.48
12/27/2017 16:00:00,29.35
12/28/2017 16:00:00,29.57
12/29/2017 16:00:00,29.34
1/2/2018 16:00:00,29.09
1/3/2018 16:00:00,28.41
1/4/2018 16:00:00,28.68
1/5/2018 16:00:00,28.78
1/8/2018 16:00:00,28.87
1/9/2018 16:00:00,28.29
1/10/2018 16:00:00,27.64
1/11/2018 16:00:00,27.53
1/12/2018 16:00:00,27.85
1/16/2018 16:00:00,27.71
1/17/2018 16:00:00,27.81
1/18/2018 16:00:00,28.04
1/19/2018 16:00:00,28.08
1/22/2018 16:00:00,28.58
1/23/2018 16:00:00,28.07
1/24/2018 16:00:00,27.94
1/25/2018 16:00:00,28.26
1/26/2018 16:00:00,28.54
1/29/2018 16:00:00,28.12
1/30/2018 16:00:00,28.26
1/31/2018 16:00:00,28.26
2/1/2018 16:00:00,29.55
2/2/2018 16:00:00,28.73
2/5/2018 16:00:00,27.64
2/6/2018 16:00:00,27.8
2/7/2018 16:00:00,27.87
2/8/2018 16:00:00,26.84
2/9/2018 16:00:00,27.21
2/12/2018 16:00:00,27.45
2/13/2018 16:00:00,27.62
2/14/2018 16:00:00,27.48
2/15/2018 16:00:00,27.92
2/16/2018 16:00:00,28.03
2/20/2018 16:00:00,27.75
2/21/2018 16:00:00,27.4
2/22/2018 16:00:00,27.52
2/23/2018 16:00:00,27.71
2/26/2018 16:00:00,28.27
2/27/2018 16:00:00,27.83
2/28/2018 16:00:00,27.4
3/1/2018 16:00:00,27.17
3/2/2018 16:00:00,27.43
3/5/2018 16:00:00,27.7
3/6/2018 16:00:00,27.83
3/7/2018 16:00:00,27.86
3/8/2018 16:00:00,28.01
3/9/2018 16:00:00,27.96
3/12/2018 16:00:00,28.2
3/13/2018 16:00:00,28.22
3/14/2018 16:00:00,27.95
3/15/2018 16:00:00,27.95
3/16/2018 16:00:00,27.92
3/19/2018 16:00:00,27.61
3/20/2018 16:00:00,27.43
3/21/2018 16:00:00,27.17
3/22/2018 16:00:00,26.69
3/23/2018 16:00:00,26.19
3/26/2018 16:00:00,26.18
3/27/2018 16:00:00,26.34
3/28/2018 16:00:00,26.84
3/29/2018 16:00:00,26.9
4/2/2018 16:00:00,26.49
4/3/2018 16:00:00,26.69
4/4/2018 16:00:00,27.08
4/5/2018 16:00:00,27.27
4/6/2018 16:00:00,26.89
4/9/2018 16:00:00,26.54
4/10/2018 16:00:00,27.03
4/11/2018 16:00:00,26.6
4/12/2018 16:00:00,26.53
4/13/2018 16:00:00,26.52
4/16/2018 16:00:00,26.9
4/17/2018 16:00:00,26.69
4/18/2018 16:00:00,26.57
4/19/2018 16:00:00,26.28
4/20/2018 16:00:00,26.17
4/23/2018 16:00:00,26.33
4/24/2018 16:00:00,26.41
4/25/2018 16:00:00,26.57
4/26/2018 16:00:00,24.98
4/27/2018 16:00:00,24.94
4/30/2018 16:00:00,24.68
5/1/2018 16:00:00,24.56
5/2/2018 16:00:00,24.2
5/3/2018 16:00:00,24.1
5/4/2018 16:00:00,24.26
5/7/2018 16:00:00,24.18
5/8/2018 16:00:00,23.92
5/9/2018 16:00:00,23.7
5/10/2018 16:00:00,24.06
5/11/2018 16:00:00,24.37
5/14/2018 16:00:00,24.29
5/15/2018 16:00:00,24.22
5/16/2018 16:00:00,24.38
5/17/2018 16:00:00,24.1
5/18/2018 16:00:00,24.19
5/21/2018 16:00:00,24.6
5/22/2018 16:00:00,24.47
5/23/2018 16:00:00,24.4
5/24/2018 16:00:00,24.74
5/25/2018 16:00:00,24.54
5/29/2018 16:00:00,24.4
5/30/2018 16:00:00,24.58
5/31/2018 16:00:00,24.39
6/1/2018 16:00:00,24.5
6/4/2018 16:00:00,24.46
6/5/2018 16:00:00,24.66
6/6/2018 16:00:00,25.19
6/7/2018 16:00:00,25.52
6/8/2018 16:00:00,25.53
6/11/2018 16:00:00,25.8
6/12/2018 16:00:00,25.92
6/13/2018 16:00:00,24.32
6/14/2018 16:00:00,24.54
6/15/2018 16:00:00,25.02
6/18/2018 16:00:00,24.29
6/19/2018 16:00:00,24.44
6/20/2018 16:00:00,24.15
6/21/2018 16:00:00,23.85
6/22/2018 16:00:00,23.92
6/25/2018 16:00:00,23.93
6/26/2018 16:00:00,23.86
6/27/2018 16:00:00,23.89
6/28/2018 16:00:00,24.29
6/29/2018 16:00:00,24.23
7/2/2018 16:00:00,24.31
7/3/2018 13:00:00,24.69
7/5/2018 16:00:00,24.6
7/6/2018 16:00:00,24.66
7/9/2018 16:00:00,24.26
7/10/2018 16:00:00,24.53
7/11/2018 16:00:00,24.05
7/12/2018 16:00:00,24.32
7/13/2018 16:00:00,23.9
7/16/2018 16:00:00,24.07
7/17/2018 16:00:00,23.97
7/18/2018 16:00:00,23.93
7/19/2018 16:00:00,23.6
7/20/2018 16:00:00,23.47
7/23/2018 16:00:00,23.4
7/24/2018 16:00:00,23.91
7/25/2018 16:00:00,22.83
7/26/2018 16:00:00,22.9
7/27/2018 16:00:00,23.46
7/30/2018 16:00:00,24.15
7/31/2018 16:00:00,24.13
8/1/2018 16:00:00,24.07
8/2/2018 16:00:00,24.04
8/3/2018 16:00:00,24.35
8/6/2018 16:00:00,24.23
8/7/2018 16:00:00,24.45
8/8/2018 16:00:00,24.42
8/9/2018 16:00:00,24.52
8/10/2018 16:00:00,24.35
8/13/2018 16:00:00,24.31
8/14/2018 16:00:00,24.33
8/15/2018 16:00:00,24.5
8/16/2018 16:00:00,24.97
8/17/2018 16:00:00,24.93
8/20/2018 16:00:00,24.99
8/21/2018 16:00:00,25.21
8/22/2018 16:00:00,24.66
8/23/2018 16:00:00,24.52
8/24/2018 16:00:00,24.63
8/27/2018 16:00:00,24.78
8/28/2018 16:00:00,24.66
8/29/2018 16:00:00,24.32
8/30/2018 16:00:00,24.12
8/31/2018 16:00:00,24.1
9/4/2018 16:00:00,24.04
9/5/2018 16:00:00,24.17
9/6/2018 16:00:00,24.29
9/7/2018 16:00:00,24.24
9/10/2018 16:00:00,24.44
9/11/2018 16:00:00,24.66
9/12/2018 16:00:00,25.22
9/13/2018 16:00:00,25.42
9/14/2018 16:00:00,25.36
9/17/2018 16:00:00,25.37
9/18/2018 16:00:00,25.45
9/19/2018 16:00:00,25.18
9/20/2018 16:00:00,25.24
9/21/2018 16:00:00,25.49
9/24/2018 16:00:00,25.59
9/25/2018 16:00:00,25.48
9/26/2018 16:00:00,25.17
9/27/2018 16:00:00,25.22
9/28/2018 16:00:00,25.34
10/1/2018 16:00:00,25.27
10/2/2018 16:00:00,25.6
10/3/2018 16:00:00,25.6
10/4/2018 16:00:00,25.75
10/5/2018 16:00:00,25.65
10/8/2018 16:00:00,25.74
10/9/2018 16:00:00,25.28
10/10/2018 16:00:00,24.79
10/11/2018 16:00:00,23.96
10/12/2018 16:00:00,24.34
10/15/2018 16:00:00,24.42
10/16/2018 16:00:00,24.44
10/17/2018 16:00:00,24.58
10/18/2018 16:00:00,24.53
10/19/2018 16:00:00,24.81
10/22/2018 16:00:00,24.66
10/23/2018 16:00:00,24.92
10/24/2018 16:00:00,22.91
10/25/2018 16:00:00,22.63
10/26/2018 16:00:00,21.95
10/29/2018 16:00:00,22.37
10/30/2018 16:00:00,23
10/31/2018 16:00:00,23.15
11/1/2018 16:00:00,23.01
11/2/2018 16:00:00,23.03
11/5/2018 16:00:00,23.12
11/6/2018 16:00:00,23.37
11/7/2018 16:00:00,23.47
11/8/2018 16:00:00,23.43
11/9/2018 16:00:00,23.16
11/12/2018 16:00:00,23.23
11/13/2018 16:00:00,22.89
11/14/2018 16:00:00,23.03
11/15/2018 16:00:00,22.73
11/16/2018 16:00:00,22.86
11/19/2018 16:00:00,22.9
11/20/2018 16:00:00,22.2
11/21/2018 16:00:00,22.47
11/23/2018 13:00:00,22.16
11/26/2018 16:00:00,22.6
11/27/2018 16:00:00,22.97
11/28/2018 16:00:00,23.2
11/29/2018 16:00:00,23.07
11/30/2018 16:00:00,23.58
12/3/2018 16:00:00,23.93
12/4/2018 16:00:00,23.19
12/6/2018 16:00:00,23.04
12/7/2018 16:00:00,22.75
12/10/2018 16:00:00,22.57
12/11/2018 16:00:00,22.41
12/12/2018 16:00:00,22.76
12/13/2018 16:00:00,22.57
12/14/2018 16:00:00,22.81
12/17/2018 16:00:00,22.54
12/18/2018 16:00:00,22.45
12/19/2018 16:00:00,22.5
12/20/2018 16:00:00,21.62
12/21/2018 16:00:00,21.37
12/24/2018 13:00:00,20.65
12/26/2018 16:00:00,21.19
12/27/2018 16:00:00,21.24
12/28/2018 16:00:00,21.48
12/31/2018 16:00:00,21.54
1/2/2019 16:00:00,22.29
1/3/2019 16:00:00,22.32
1/4/2019 16:00:00,22.9
1/7/2019 16:00:00,23.31
1/8/2019 16:00:00,23.61
1/9/2019 16:00:00,22.72
1/10/2019 16:00:00,22.94
1/11/2019 16:00:00,23.3
1/14/2019 16:00:00,23.11
1/15/2019 16:00:00,23.09
1/16/2019 16:00:00,23.06
1/17/2019 16:00:00,23.12
1/18/2019 16:00:00,23.37
1/22/2019 16:00:00,23.08
1/23/2019 16:00:00,23.31
1/24/2019 16:00:00,23.09
1/25/2019 16:00:00,23.14
1/28/2019 16:00:00,23.15
1/29/2019 16:00:00,23.17
1/30/2019 16:00:00,22.17
1/31/2019 16:00:00,22.69
2/1/2019 16:00:00,22.64
2/4/2019 16:00:00,22.35
2/5/2019 16:00:00,22.36
2/6/2019 16:00:00,22.31
2/7/2019 16:00:00,22.23
2/8/2019 16:00:00,22.3
2/11/2019 16:00:00,22.42
2/12/2019 16:00:00,22.5
2/13/2019 16:00:00,22.52
2/14/2019 16:00:00,22.48
2/15/2019 16:00:00,23
2/19/2019 16:00:00,23.12
2/20/2019 16:00:00,23.28
2/21/2019 16:00:00,23.27
2/22/2019 16:00:00,23.51
2/25/2019 16:00:00,23.49
2/26/2019 16:00:00,23.56
2/27/2019 16:00:00,23.44
2/28/2019 16:00:00,23.49
3/1/2019 16:00:00,23.26
3/4/2019 16:00:00,22.63
3/5/2019 16:00:00,22.6
3/6/2019 16:00:00,22.5
3/7/2019 16:00:00,22.58
3/8/2019 16:00:00,22.61
3/11/2019 16:00:00,22.81
3/12/2019 16:00:00,23.12
3/13/2019 16:00:00,22.85
3/14/2019 16:00:00,22.85
3/15/2019 16:00:00,23.15
3/18/2019 16:00:00,23.24
3/19/2019 16:00:00,23.15
3/20/2019 16:00:00,23.03
3/21/2019 16:00:00,23.44
3/22/2019 16:00:00,23.45
3/25/2019 16:00:00,23.22
3/26/2019 16:00:00,23.69
3/27/2019 16:00:00,23.7
3/28/2019 16:00:00,23.4
3/29/2019 16:00:00,23.67
4/1/2019 16:00:00,24.11
4/2/2019 16:00:00,23.87
4/3/2019 16:00:00,24.05
4/4/2019 16:00:00,24.14
4/5/2019 16:00:00,24.41
4/8/2019 16:00:00,24.44
4/9/2019 16:00:00,23.96
4/10/2019 16:00:00,24.06
4/11/2019 16:00:00,24.3
4/12/2019 16:00:00,24.3
4/15/2019 16:00:00,24.17
4/16/2019 16:00:00,24.34
4/17/2019 16:00:00,24.11
4/18/2019 16:00:00,24.17
4/22/2019 16:00:00,24.21
